image_path,original_path,original_label,confidence,label_7,label_4,label_3,arousal,valence
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029086.jpg,sad/image0029086.jpg,sad,0.8172831150734905,3,2,1,0.2817,-0.5721
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029090.jpg,sad/image0029090.jpg,sad,0.8453778156990945,3,2,1,0.2845,-0.5918
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029092.jpg,sad/image0029092.jpg,sad,0.8622571720252268,3,2,1,0.2862,-0.6036
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029094.jpg,sad/image0029094.jpg,neutral,0.8182201680316585,6,3,2,0.2,0.0818
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029095.jpg,sad/image0029095.jpg,sad,0.7431606817148431,3,2,1,0.2743,-0.5202
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029103.jpg,sad/image0029103.jpg,sad,0.8647739803354463,3,2,1,0.2865,-0.6053
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029104.jpg,sad/image0029104.jpg,sad,0.7250538043830437,3,2,1,0.2725,-0.5075
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029112.jpg,sad/image0029112.jpg,sad,0.8858117546219774,3,2,1,0.2886,-0.6201
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029113.jpg,sad/image0029113.jpg,fear,0.6387223852572416,1,1,1,0.5832,-0.3832
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029114.jpg,sad/image0029114.jpg,sad,0.8716249366837701,3,2,1,0.2872,-0.6101
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029119.jpg,sad/image0029119.jpg,sad,0.8061330419845458,3,2,1,0.2806,-0.5643
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029136.jpg,sad/image0029136.jpg,sad,0.8121051345457515,3,2,1,0.2812,-0.5685
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029137.jpg,sad/image0029137.jpg,sad,0.7965031110782601,3,2,1,0.2797,-0.5576
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029160.jpg,sad/image0029160.jpg,sad,0.8217944476956048,3,2,1,0.2822,-0.5753
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029166.jpg,sad/image0029166.jpg,sad,0.7709269229226549,3,2,1,0.2771,-0.5396
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029168.jpg,sad/image0029168.jpg,anger,0.8226470010889364,0,1,1,0.7759,-0.6581
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029183.jpg,sad/image0029183.jpg,sad,0.8138741946339966,3,2,1,0.2814,-0.5697
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029190.jpg,sad/image0029190.jpg,sad,0.7539399189920173,3,2,1,0.2754,-0.5278
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029193.jpg,sad/image0029193.jpg,neutral,0.8480538549951104,6,3,2,0.2,0.0848
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029196.jpg,sad/image0029196.jpg,anger,0.7799332865816803,0,1,1,0.746,-0.6239
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029199.jpg,sad/image0029199.jpg,sad,0.8432751139379375,3,2,1,0.2843,-0.5903
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029202.jpg,sad/image0029202.jpg,sad,0.848419169301512,3,2,1,0.2848,-0.5939
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029204.jpg,sad/image0029204.jpg,anger,0.7752937681836191,0,1,1,0.7427,-0.6202
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029211.jpg,sad/image0029211.jpg,fear,0.8562891148571391,1,1,1,0.7138,-0.5138
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029214.jpg,sad/image0029214.jpg,sad,0.7596098375138657,3,2,1,0.276,-0.5317
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029215.jpg,sad/image0029215.jpg,sad,0.8430008718040829,3,2,1,0.2843,-0.5901
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029229.jpg,sad/image0029229.jpg,sad,0.8376929707875845,3,2,1,0.2838,-0.5864
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029232.jpg,sad/image0029232.jpg,disgust,0.8532718951975378,3,2,1,0.3707,-0.512
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029233.jpg,sad/image0029233.jpg,sad,0.7724150695553355,3,2,1,0.2772,-0.5407
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029238.jpg,sad/image0029238.jpg,sad,0.7747262622753924,3,2,1,0.2775,-0.5423
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029241.jpg,sad/image0029241.jpg,contempt,0.7833040897279354,4,2,1,0.3567,-0.3133
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029250.jpg,sad/image0029250.jpg,sad,0.8857041360612631,3,2,1,0.2886,-0.62
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029256.jpg,sad/image0029256.jpg,sad,0.7214365688477838,3,2,1,0.2721,-0.505
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029265.jpg,sad/image0029265.jpg,surprise,0.8867896296719611,2,0,0,0.7321,0.6208
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029269.jpg,sad/image0029269.jpg,fear,0.847290468806516,1,1,1,0.7084,-0.5084
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029274.jpg,sad/image0029274.jpg,sad,0.8389855282727732,3,2,1,0.2839,-0.5873
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029284.jpg,sad/image0029284.jpg,sad,0.836196806978721,3,2,1,0.2836,-0.5853
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029288.jpg,sad/image0029288.jpg,surprise,0.8772942659650541,2,0,0,0.7264,0.6141
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029292.jpg,sad/image0029292.jpg,disgust,0.791736983572317,3,2,1,0.3583,-0.475
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029294.jpg,sad/image0029294.jpg,neutral,0.7446011051247907,6,3,2,0.2,0.0745
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029305.jpg,sad/image0029305.jpg,disgust,0.8460097621496884,3,2,1,0.3692,-0.5076
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029308.jpg,sad/image0029308.jpg,sad,0.8322019090343868,3,2,1,0.2832,-0.5825
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029309.jpg,sad/image0029309.jpg,anger,0.7842802622020003,0,1,1,0.749,-0.6274
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029310.jpg,sad/image0029310.jpg,fear,0.7935235179648518,1,1,1,0.6761,-0.4761
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029319.jpg,sad/image0029319.jpg,sad,0.7869728250857314,3,2,1,0.2787,-0.5509
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029320.jpg,sad/image0029320.jpg,sad,0.8451257917020651,3,2,1,0.2845,-0.5916
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029329.jpg,sad/image0029329.jpg,surprise,0.809888260693028,2,0,0,0.6859,0.5669
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029338.jpg,sad/image0029338.jpg,sad,0.8744435325216787,3,2,1,0.2874,-0.6121
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029341.jpg,sad/image0029341.jpg,disgust,0.8374651267439304,3,2,1,0.3675,-0.5025
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029342.jpg,sad/image0029342.jpg,anger,0.7260168174571083,0,1,1,0.7082,-0.5808
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029349.jpg,sad/image0029349.jpg,sad,0.8695419948305071,3,2,1,0.287,-0.6087
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029351.jpg,sad/image0029351.jpg,fear,0.8653952535975961,1,1,1,0.7192,-0.5192
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029354.jpg,sad/image0029354.jpg,contempt,0.8840056853820475,4,2,1,0.3768,-0.3536
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029357.jpg,sad/image0029357.jpg,anger,0.8682393661909039,0,1,1,0.8078,-0.6946
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029363.jpg,sad/image0029363.jpg,sad,0.8817894785959391,3,2,1,0.2882,-0.6173
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029364.jpg,sad/image0029364.jpg,disgust,0.7594273319223386,3,2,1,0.3519,-0.4557
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029371.jpg,sad/image0029371.jpg,neutral,0.7023582339109677,6,3,2,0.2,0.0702
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029377.jpg,sad/image0029377.jpg,sad,0.7532313128785043,3,2,1,0.2753,-0.5273
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029378.jpg,sad/image0029378.jpg,sad,0.6926866312351986,3,2,1,0.2693,-0.4849
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029384.jpg,sad/image0029384.jpg,sad,0.7518986155302344,3,2,1,0.2752,-0.5263
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029386.jpg,sad/image0029386.jpg,sad,0.8060887010681795,3,2,1,0.2806,-0.5643
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029388.jpg,sad/image0029388.jpg,contempt,0.870186707196247,4,2,1,0.374,-0.3481
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029391.jpg,sad/image0029391.jpg,sad,0.7158350263599015,3,2,1,0.2716,-0.5011
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029396.jpg,sad/image0029396.jpg,sad,0.7663590959895041,3,2,1,0.2766,-0.5365
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029399.jpg,sad/image0029399.jpg,sad,0.8773071969097449,3,2,1,0.2877,-0.6141
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029400.jpg,sad/image0029400.jpg,neutral,0.7807530975651331,6,3,2,0.2,0.0781
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029402.jpg,sad/image0029402.jpg,neutral,0.8627990794050935,6,3,2,0.2,0.0863
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029403.jpg,sad/image0029403.jpg,surprise,0.8501503158368686,2,0,0,0.7101,0.5951
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029406.jpg,sad/image0029406.jpg,sad,0.8743928258528583,3,2,1,0.2874,-0.6121
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029418.jpg,sad/image0029418.jpg,neutral,0.7248259999017643,6,3,2,0.2,0.0725
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029422.jpg,sad/image0029422.jpg,anger,0.7119348004215952,0,1,1,0.6984,-0.5695
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029449.jpg,sad/image0029449.jpg,anger,0.8776721753747234,0,1,1,0.8144,-0.7021
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029452.jpg,sad/image0029452.jpg,surprise,0.7548449172441665,2,0,0,0.6529,0.5284
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029454.jpg,sad/image0029454.jpg,disgust,0.7999565067979871,3,2,1,0.36,-0.48
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029455.jpg,sad/image0029455.jpg,neutral,0.7888777804223632,6,3,2,0.2,0.0789
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029461.jpg,sad/image0029461.jpg,sad,0.8718082698886751,3,2,1,0.2872,-0.6103
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029464.jpg,sad/image0029464.jpg,neutral,0.7294998816540744,6,3,2,0.2,0.0729
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029471.jpg,sad/image0029471.jpg,neutral,0.8107163114528032,6,3,2,0.2,0.0811
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029472.jpg,sad/image0029472.jpg,disgust,0.8059558479599587,3,2,1,0.3612,-0.4836
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029478.jpg,sad/image0029478.jpg,sad,0.8169216367566973,3,2,1,0.2817,-0.5718
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029481.jpg,sad/image0029481.jpg,disgust,0.8306137941391162,3,2,1,0.3661,-0.4984
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029488.jpg,sad/image0029488.jpg,sad,0.8871577840126533,3,2,1,0.2887,-0.621
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029495.jpg,sad/image0029495.jpg,sad,0.7300922160326664,3,2,1,0.273,-0.5111
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029496.jpg,sad/image0029496.jpg,sad,0.8395563036818599,3,2,1,0.284,-0.5877
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029501.jpg,sad/image0029501.jpg,sad,0.8169202594371041,3,2,1,0.2817,-0.5718
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029504.jpg,sad/image0029504.jpg,sad,0.8630225652156186,3,2,1,0.2863,-0.6041
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029505.jpg,sad/image0029505.jpg,sad,0.8148932517801036,3,2,1,0.2815,-0.5704
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029509.jpg,sad/image0029509.jpg,anger,0.7435584461369273,0,1,1,0.7205,-0.5948
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029511.jpg,sad/image0029511.jpg,sad,0.8270125543878714,3,2,1,0.2827,-0.5789
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029514.jpg,sad/image0029514.jpg,sad,0.8609461887781745,3,2,1,0.2861,-0.6027
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029515.jpg,sad/image0029515.jpg,sad,0.738322971788197,3,2,1,0.2738,-0.5168
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029517.jpg,sad/image0029517.jpg,sad,0.8728812488715351,3,2,1,0.2873,-0.611
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029520.jpg,sad/image0029520.jpg,anger,0.8491254656473265,0,1,1,0.7944,-0.6793
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029525.jpg,sad/image0029525.jpg,sad,0.8233728521314767,3,2,1,0.2823,-0.5764
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029526.jpg,sad/image0029526.jpg,contempt,0.830726739494392,4,2,1,0.3661,-0.3323
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029531.jpg,sad/image0029531.jpg,sad,0.8514376403519963,3,2,1,0.2851,-0.596
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029535.jpg,sad/image0029535.jpg,sad,0.8164018908637963,3,2,1,0.2816,-0.5715
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029536.jpg,sad/image0029536.jpg,sad,0.8355795350965671,3,2,1,0.2836,-0.5849
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029538.jpg,sad/image0029538.jpg,sad,0.7951206088542321,3,2,1,0.2795,-0.5566
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029539.jpg,sad/image0029539.jpg,sad,0.825106625845837,3,2,1,0.2825,-0.5776
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029542.jpg,sad/image0029542.jpg,neutral,0.8815469999122186,6,3,2,0.2,0.0882
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029543.jpg,sad/image0029543.jpg,surprise,0.7610283042467485,2,0,0,0.6566,0.5327
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029545.jpg,sad/image0029545.jpg,sad,0.8382702418745743,3,2,1,0.2838,-0.5868
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029547.jpg,sad/image0029547.jpg,sad,0.8723597954741074,3,2,1,0.2872,-0.6107
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029548.jpg,sad/image0029548.jpg,sad,0.8572734447674819,3,2,1,0.2857,-0.6001
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029556.jpg,sad/image0029556.jpg,sad,0.8174821970295668,3,2,1,0.2817,-0.5722
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029566.jpg,sad/image0029566.jpg,sad,0.7250625462977869,3,2,1,0.2725,-0.5075
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029567.jpg,sad/image0029567.jpg,sad,0.8950669164524363,3,2,1,0.2895,-0.6265
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029568.jpg,sad/image0029568.jpg,sad,0.8541345251457151,3,2,1,0.2854,-0.5979
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029572.jpg,sad/image0029572.jpg,sad,0.8050389007209013,3,2,1,0.2805,-0.5635
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029575.jpg,sad/image0029575.jpg,sad,0.7279749779554827,3,2,1,0.2728,-0.5096
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029579.jpg,sad/image0029579.jpg,sad,0.7643825003592178,3,2,1,0.2764,-0.5351
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029580.jpg,sad/image0029580.jpg,anger,0.8015031872972945,0,1,1,0.7611,-0.6412
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029582.jpg,sad/image0029582.jpg,sad,0.8142146427359125,3,2,1,0.2814,-0.57
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029590.jpg,sad/image0029590.jpg,anger,0.7029967448754955,0,1,1,0.6921,-0.5624
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029592.jpg,sad/image0029592.jpg,anger,0.822429413503394,0,1,1,0.7757,-0.6579
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029602.jpg,sad/image0029602.jpg,sad,0.8089544883672402,3,2,1,0.2809,-0.5663
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029603.jpg,sad/image0029603.jpg,neutral,0.786127402297308,6,3,2,0.2,0.0786
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029604.jpg,sad/image0029604.jpg,sad,0.8761559311427246,3,2,1,0.2876,-0.6133
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029608.jpg,sad/image0029608.jpg,sad,0.8096580425068615,3,2,1,0.281,-0.5668
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029610.jpg,sad/image0029610.jpg,neutral,0.8617397776170939,6,3,2,0.2,0.0862
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029623.jpg,sad/image0029623.jpg,anger,0.8668557548471566,0,1,1,0.8068,-0.6935
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029626.jpg,sad/image0029626.jpg,disgust,0.8036416387431485,3,2,1,0.3607,-0.4822
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029636.jpg,sad/image0029636.jpg,disgust,0.8618081888850799,3,2,1,0.3724,-0.5171
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029639.jpg,sad/image0029639.jpg,sad,0.8755300950920653,3,2,1,0.2876,-0.6129
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029640.jpg,sad/image0029640.jpg,sad,0.8371114390248712,3,2,1,0.2837,-0.586
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029645.jpg,sad/image0029645.jpg,sad,0.7459418047216325,3,2,1,0.2746,-0.5222
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029653.jpg,sad/image0029653.jpg,sad,0.8467389209520505,3,2,1,0.2847,-0.5927
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029660.jpg,sad/image0029660.jpg,sad,0.8324548663921502,3,2,1,0.2832,-0.5827
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029666.jpg,sad/image0029666.jpg,sad,0.8991812822434112,3,2,1,0.2899,-0.6294
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029670.jpg,sad/image0029670.jpg,sad,0.7514806296315428,3,2,1,0.2751,-0.526
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029680.jpg,sad/image0029680.jpg,fear,0.8732285747435531,1,1,1,0.7239,-0.5239
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029681.jpg,sad/image0029681.jpg,surprise,0.6557419687407451,2,0,0,0.5934,0.459
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029697.jpg,sad/image0029697.jpg,sad,0.7905864768647467,3,2,1,0.2791,-0.5534
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029703.jpg,sad/image0029703.jpg,anger,0.7916177585587852,0,1,1,0.7541,-0.6333
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029704.jpg,sad/image0029704.jpg,anger,0.8034603558583172,0,1,1,0.7624,-0.6428
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029708.jpg,sad/image0029708.jpg,sad,0.7819515799938354,3,2,1,0.2782,-0.5474
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029710.jpg,sad/image0029710.jpg,sad,0.7817683462553072,3,2,1,0.2782,-0.5472
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029711.jpg,sad/image0029711.jpg,fear,0.8079535838912701,1,1,1,0.6848,-0.4848
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029720.jpg,sad/image0029720.jpg,sad,0.7384419720301384,3,2,1,0.2738,-0.5169
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029721.jpg,sad/image0029721.jpg,anger,0.8536215922258144,0,1,1,0.7975,-0.6829
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029731.jpg,sad/image0029731.jpg,anger,0.7215914034469474,0,1,1,0.7051,-0.5773
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029736.jpg,sad/image0029736.jpg,anger,0.8584020247144712,0,1,1,0.8009,-0.6867
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029737.jpg,sad/image0029737.jpg,disgust,0.7287166641802869,3,2,1,0.3457,-0.4372
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029747.jpg,sad/image0029747.jpg,disgust,0.7954245490643014,3,2,1,0.3591,-0.4773
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029755.jpg,sad/image0029755.jpg,happy,0.7790094972838614,2,0,0,0.5895,0.7011
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029756.jpg,sad/image0029756.jpg,neutral,0.8907741149036165,6,3,2,0.2,0.0891
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029757.jpg,sad/image0029757.jpg,happy,0.801207345635737,2,0,0,0.6006,0.7211
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029760.jpg,sad/image0029760.jpg,anger,0.8831384173964792,0,1,1,0.8182,-0.7065
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029764.jpg,sad/image0029764.jpg,sad,0.7679918127002577,3,2,1,0.2768,-0.5376
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029772.jpg,sad/image0029772.jpg,fear,0.6272333192769005,1,1,1,0.5763,-0.3763
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029777.jpg,sad/image0029777.jpg,neutral,0.8592221178680538,6,3,2,0.2,0.0859
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029789.jpg,sad/image0029789.jpg,neutral,0.7323912643083654,6,3,2,0.2,0.0732
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029793.jpg,sad/image0029793.jpg,anger,0.8417242657098254,0,1,1,0.7892,-0.6734
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029795.jpg,sad/image0029795.jpg,fear,0.8213741740396027,1,1,1,0.6928,-0.4928
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029796.jpg,sad/image0029796.jpg,anger,0.8188715193775552,0,1,1,0.7732,-0.6551
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029798.jpg,sad/image0029798.jpg,fear,0.6973954907325483,1,1,1,0.6184,-0.4184
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029804.jpg,sad/image0029804.jpg,sad,0.8432554282225391,3,2,1,0.2843,-0.5903
